0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2582,0.28868,0.33333,0.33333,0.33333,0.2582,0.28868,0.28868,0.28868,0.2582,0.2357,0.2582,0.2582,0.2357,0.66667,0.4714,0.5164,0.66667,0.66667,0.57735,0.2582,0.2582,0.33333,0.43644,0.2582,0.28868,0.28868,0.21822,0.28868,0.21822,0.2357,0.2582,0.2582,0.28868,0.2357,0.28868,0.2357,0.28868,0.28868,0.5164,0.5164,0.66667,0.66667,0.4714,0.66667,0.2582,0.28868,0.28868,0.2582,0.28868,0.2582,0.2582,0.2582,0.2357,0.57735,0.5164,0.57735,0.5164,0.57735,0.5164,0.2582,0.28868,0.2582,0.28868,0.2357,0.33333,0.2582,0.28868,0.2582,0.28868,0.28868,0.33333,0.28868,0.2582,0.2357,0.28868,0.28868,0.28868,0.70711,0.5164,0.57735,0.5164,0.57735,0.57735,0.57735,0.5164,0.65465,0.4714,0.57735,0.40825,0.57735,0.5164,0.57735,0.57735,0.2357,0.2582,0.2357,0.2357,0.28868,0.2357,0.33333,0.2582,0.20412,0.2582,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.28868,0.33333,0.28868,0.33333,0.28868,0.1543,0.16013,0.28868,0.28868,0.21822,0.2582,0.2357,0.28868,0.21822,0.21822,0.21822,0.20412,0.21822,0.21822,0.61237,0.43644,0.57735,0.57735,0.57735,0.57735,0.5164,0.57735,0.57735,0.57735,0.43644,0.4714,0.5164,0.57735,0.5164,0.57735,0.43644,0.43644,0.2582,0.28868,0.21822,0.2582,0.2582,0.28868,0.2582,0.2582,0.33333,0.2582,0.2582,0.21822,0.2582,0.2582,0.2582,0.2582,0.28868,0.20412,0.2582,0.28868,0.2357,0.28868,0.2582,0.2582,0.28868,0.2582,0.2582,0.2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0.28868,0.28868,0.25,0.25,0.44721,0.57735,0.25,0.28868,0.44721,0.57735,0.44721,0.5,0.37796,0.5,0.22361,0.22361,0.28868,0.22361,0.28868,0.22361,0.28868,0.5,0.44721,0.5,0.44721,0.25,0.25,0.25,0.22361,0.20412,0.20412,0.25,0.28868,0.20412,0.5,0.5,0.5,0.57735,0.57735,0.22361,0.20412,0.25,0.25,0.25,0.25,0.22361,0.25,0.25,0.22361,0.28868,0.5,0.57735,0.5,0.5,0.61237,0.57735,0.61237,0.22361,0.22361,0.22361,0.25,0.28868,0.28868,0.22361,0.22361,0.25,0.22361,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20412,0.28868,0.25,0.18898,0.25,0.28868,0.5,0.57735,0.57735,0.5,0.61237,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.28868,1,0.66667,0.28868,0.28868,0.2582,0.33333,0.28868,0.66667,0.2582,0.33333,0.2582,0.28868,0.21822,0.28868,0.2582,0.2582,0.33333,0.2582,0.33333,0.5164,0.66667,0.28868,0.2582,0.28868,0.2582,0.28868,0.28868,0.28868,0.5164,0.4714,0.4714,0.57735,0.66667,0.4714,0.28868,0.28868,0.28868,0.33333,0.33333,0.2582,0.2357,0.28868,0.28868,0.57735,0.57735,0.5164,0.57735,0.57735,0.5164,0.66667,0.28868,0.33333,0.28868,0.28868,0.2357,0.33333,0.2357,0.5164,0.5164,0.5164,0.57735,0.66667,0.66667,0.5164,0.5164,0.57735,0.5164,0.57735,0.57735,0.57735,0.57735,0.57735,0.57735,0.57735,0.4714,0.66667,0.57735,0.21822,0.28868,0.33333,0.28868,0.33333,0.33333,0.28868,0.2357,0.28868,0.28868,0.28868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.28868,0.66667,1,0.28868,0.28868,0.2582,0.33333,0.28868,0.66667,0.2582,0.33333,0.2582,0.28868,0.21822,0.28868,0.2582,0.2582,0.33333,0.2582,0.33333,0.5164,0.66667,0.28868,0.2582,0.28868,0.2582,0.28868,0.28868,0.28868,0.5164,0.4714,0.4714,0.57735,0.66667,0.4714,0.28868,0.28868,0.28868,0.33333,0.33333,0.2582,0.2357,0.28868,0.28868,0.57735,0.57735,0.5164,0.57735,0.57735,0.5164,0.66667,0.28868,0.33333,0.28868,0.28868,0.2357,0.33333,0.2357,0.5164,0.5164,0.5164,0.57735,0.66667,0.66667,0.5164,0.5164,0.86603,0.5164,0.57735,0.57735,0.57735,0.57735,0.57735,0.57735,0.57735,0.4714,0.66667,0.57735,0.21822,0.28868,0.33333,0.28868,0.33333,0.33333,0.28868,0.2357,0.28868,0.28868,0.28868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0.25,0.28868,0.28868,1,0.75,0.22361,0.28868,0.75,0.28868,0.22361,0.28868,0.22361,0.25,0.18898,0.25,0.67082,0.44721,0.57735,0.44721,0.57735,0.22361,0.28868,0.25,0.22361,0.25,0.22361,0.5,0.5,0.5,0.22361,0.20412,0.20412,0.25,0.28868,0.20412,0.25,0.25,0.25,0.28868,0.28868,0.44721,0.61237,0.5,0.5,0.25,0.25,0.22361,0.25,0.25,0.22361,0.28868,0.25,0.28868,0.25,0.25,0.20412,0.28868,0.20412,0.22361,0.22361,0.22361,0.25,0.28868,0.28868,0.22361,0.22361,0.25,0.22361,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20412,0.28868,0.25,0.56695,0.5,0.57735,0.25,0.28868,0.28868,0.25,0.20412,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0.25,0.28868,0.28868,0.75,1,0.22361,0.28868,0.5,0.28868,0.22361,0.28868,0.22361,0.25,0.18898,0.25,0.67082,0.44721,0.57735,0.44721,0.57735,0.22361,0.28868,0.25,0.22361,0.25,0.22361,0.5,0.5,0.5,0.22361,0.20412,0.20412,0.25,0.28868,0.20412,0.25,0.25,0.25,0.28868,0.28868,0.44721,0.61237,0.5,0.5,0.25,0.25,0.22361,0.25,0.25,0.22361,0.28868,0.25,0.28868,0.25,0.25,0.20412,0.28868,0.20412,0.22361,0.22361,0.22361,0.25,0.28868,0.28868,0.22361,0.22361,0.25,0.22361,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20412,0.28868,0.25,0.56695,0.5,0.57735,0.25,0.28868,0.28868,0.25,0.20412,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0.44721,0.2582,0.2582,0.22361,0.22361,1,0.5164,0.22361,0.2582,0.4,0.5164,0.4,0.44721,0.33806,0.44721,0.2,0.2,0.2582,0.2,0.2582,0.2,0.2582,0.44721,0.4,0.44721,0.4,0.22361,0.22361,0.22361,0.2,0.18257,0.18257,0.22361,0.2582,0.18257,0.44721,0.44721,0.44721,0.5164,0.5164,0.2,0.18257,0.22361,0.22361,0.22361,0.22361,0.2,0.22361,0.22361,0.2,0.2582,0.44721,0.5164,0.44721,0.44721,0.54772,0.5164,0.54772,0.2,0.2,0.2,0.22361,0.2582,0.2582,0.2,0.2,0.22361,0.2,0.22361,0.22361,0.22361,0.22361,0.22361,0.22361,0.22361,0.18257,0.2582,0.22361,0.16903,0.22361,0.2582,0.44721,0.5164,0.5164,0.44721,0.54772,0.44721,0.44721,0.44721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0.57735,0.33333,0.33333,0.28868,0.28868,0.5164,1,0.28868,0.33333,0.5164,0.66667,0.5164,0.57735,0.43644,0.57735,0.2582,0.2582,0.33333,0.2582,0.33333,0.2582,0.33333,0.57735,0.5164,0.57735,0.5164,0.28868,0.28868,0.28868,0.2582,0.2357,0.2357,0.28868,0.33333,0.2357,0.57735,0.57735,0.57735,0.66667,0.66667,0.2582,0.2357,0.28868,0.28868,0.28868,0.28868,0.2582,0.28868,0.28868,0.2582,0.33333,0.57735,0.66667,0.57735,0.57735,0.70711,0.66667,0.70711,0.2582,0.2582,0.2582,0.28868,0.33333,0.33333,0.2582,0.2582,0.28868,0.2582,0.28868,0.28868,0.28868,0.28868,0.28868,0.28868,0.28868,0.2357,0.33333,0.28868,0.21822,0.28868,0.33333,0.57735,0.66667,0.66667,0.57735,0.70711,0.57735,0.57735,0.57735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0.25,0.28868,0.28868,0.75,0.5,0.22361,0.28868,1,0.28868,0.22361,0.28868,0.22361,0.25,0.18898,0.25,0.67082,0.44721,0.86603,0.44721,0.57735,0.22361,0.28868,0.25,0.22361,0.25,0.22361,0.5,0.5,0.5,0.22361,0.20412,0.20412,0.25,0.28868,0.20412,0.25,0.25,0.25,0.28868,0.28868,0.44721,0.61237,0.5,0.5,0.25,0.25,0.22361,0.25,0.25,0.22361,0.28868,0.25,0.28868,0.25,0.25,0.20412,0.28868,0.20412,0.22361,0.22361,0.22361,0.25,0.28868,0.28868,0.22361,0.22361,0.25,0.22361,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20412,0.28868,0.25,0.56695,0.5,0.57735,0.25,0.28868,0.28868,0.25,0.20412,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0.28868,0.66667,0.66667,0.28868,0.28868,0.2582,0.33333,0.28868,1,0.2582,0.33333,0.2582,0.28868,0.21822,0.28868,0.2582,0.2582,0.33333,0.2582,0.33333,0.5164,0.66667,0.28868,0.2582,0.28868,0.2582,0.28868,0.28868,0.28868,0.7746,0.4714,0.4714,0.57735,0.66667,0.4714,0.28868,0.28868,0.28868,0.33333,0.33333,0.2582,0.2357,0.28868,0.28868,0.57735,0.57735,0.5164,0.57735,0.57735,0.5164,0.66667,0.28868,0.33333,0.28868,0.28868,0.2357,0.33333,0.2357,0.5164,0.5164,0.5164,0.57735,0.66667,0.66667,0.5164,0.5164,0.57735,0.5164,0.57735,0.57735,0.57735,0.57735,0.57735,0.57735,0.57735,0.4714,0.66667,0.57735,0.21822,0.28868,0.33333,0.28868,0.33333,0.33333,0.28868,0.2357,0.28868,0.28868,0.28868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
